,Team 1,Team 2,Date,Venue_Team1,Venue_Team2,Winner,Last10MatchesTeam1,Last10MatchesTeam2,Last10ConflictsTeam1,Last10ConflictsTeam2,label
2257,India,Pakistan,2006-04-19,2,2,India,8.0,5.0,4.0,6.0,0.0
2258,Bangladesh,Australia,2006-04-23,0,1,Australia,5.0,6.0,1.0,8.0,1.0
2259,Bangladesh,Australia,2006-04-26,0,1,Australia,5.0,6.0,1.0,9.0,1.0
2260,Bangladesh,Australia,2006-04-28,0,1,Australia,5.0,6.0,1.0,9.0,1.0
2261,West Indies,Zimbabwe,2006-04-29,0,1,West Indies,2.0,2.0,7.0,3.0,0.0
2262,West Indies,Zimbabwe,2006-04-30,0,1,West Indies,3.0,2.0,7.0,3.0,0.0
2263,West Indies,Zimbabwe,2006-05-07,0,1,West Indies,4.0,2.0,7.0,3.0,0.0
2264,West Indies,Zimbabwe,2006-05-10,0,1,West Indies,5.0,2.0,7.0,3.0,0.0
2265,West Indies,Zimbabwe,2006-05-14,0,1,West Indies,5.0,2.0,8.0,2.0,0.0
2266,Canada,Zimbabwe,2006-05-16,2,2,Zimbabwe,1.0,2.0,0.0,0.0,1.0
2267,Bermuda,Canada,2006-05-17,2,2,Bermuda,0.0,1.0,0.0,0.0,0.0
2268,Bermuda,Zimbabwe,2006-05-18,2,2,Zimbabwe,1.0,3.0,0.0,0.0,1.0
2269,West Indies,India,2006-05-18,0,1,India,6.0,8.0,4.0,6.0,1.0
2270,Bermuda,Zimbabwe,2006-05-20,2,2,Zimbabwe,1.0,3.0,0.0,1.0,1.0
2271,West Indies,India,2006-05-20,0,1,West Indies,6.0,8.0,4.0,6.0,0.0
2272,West Indies,India,2006-05-23,0,1,West Indies,7.0,7.0,4.0,6.0,0.0
2273,West Indies,India,2006-05-26,0,1,West Indies,8.0,6.0,4.0,6.0,0.0
2274,West Indies,India,2006-05-28,0,1,West Indies,9.0,5.0,5.0,5.0,0.0
2275,Ireland,England,2006-06-13,0,1,England,0.0,2.0,0.0,0.0,1.0
2276,England,Sri Lanka,2006-06-17,0,1,Sri Lanka,3.0,4.0,6.0,4.0,1.0
2277,England,Sri Lanka,2006-06-20,0,1,Sri Lanka,3.0,5.0,6.0,4.0,1.0
2278,England,Sri Lanka,2006-06-24,0,1,Sri Lanka,3.0,5.0,5.0,5.0,1.0
2279,Scotland,Pakistan,2006-06-27,0,1,Pakistan,0.0,4.0,0.0,1.0,1.0
2280,England,Sri Lanka,2006-06-28,0,1,Sri Lanka,2.0,5.0,4.0,6.0,1.0
2281,England,Sri Lanka,2006-07-01,0,1,Sri Lanka,2.0,6.0,4.0,6.0,1.0
2282,Netherlands,Sri Lanka,2006-07-04,0,1,Sri Lanka,1.0,7.0,0.0,1.0,1.0
2283,Netherlands,Sri Lanka,2006-07-06,0,1,Sri Lanka,1.0,7.0,0.0,2.0,1.0
2284,Zimbabwe,Bangladesh,2006-07-29,0,1,Zimbabwe,4.0,5.0,6.0,4.0,0.0
2285,Zimbabwe,Bangladesh,2006-07-30,0,1,Bangladesh,5.0,5.0,6.0,4.0,1.0
2286,Zimbabwe,Bangladesh,2006-08-02,0,1,Zimbabwe,4.0,5.0,5.0,5.0,0.0
2287,Zimbabwe,Bangladesh,2006-08-04,0,1,Zimbabwe,5.0,5.0,6.0,4.0,0.0
2288,Scotland,Ireland,2006-08-05,0,1,Ireland,0.0,0.0,0.0,0.0,1.0
2289,Canada,Kenya,2006-08-05,0,1,Kenya,1.0,2.0,0.0,1.0,1.0
2290,Zimbabwe,Bangladesh,2006-08-06,0,1,Bangladesh,6.0,4.0,6.0,4.0,1.0
2291,Scotland,Netherlands,2006-08-06,0,1,Scotland,0.0,1.0,0.0,0.0,0.0
2292,Canada,Kenya,2006-08-06,0,1,Kenya,1.0,3.0,0.0,2.0,1.0
2293,Kenya,Bangladesh,2006-08-12,0,1,Bangladesh,4.0,4.0,5.0,5.0,1.0
2294,Kenya,Bangladesh,2006-08-13,0,1,Bangladesh,4.0,4.0,4.0,6.0,1.0
2295,Kenya,Bangladesh,2006-08-15,0,1,Bangladesh,3.0,4.0,4.0,6.0,1.0
2296,Canada,Bermuda,2006-08-19,0,1,Bermuda,1.0,1.0,0.0,1.0,1.0
2297,Canada,Bermuda,2006-08-21,0,1,Bermuda,0.0,2.0,0.0,2.0,1.0
2298,England,Pakistan,2006-09-02,0,1,Pakistan,2.0,5.0,5.0,5.0,1.0
2299,England,Pakistan,2006-09-05,0,1,Pakistan,2.0,5.0,5.0,5.0,1.0
2300,England,Pakistan,2006-09-08,0,1,England,2.0,6.0,4.0,6.0,0.0
2301,England,Pakistan,2006-09-10,0,1,England,2.0,6.0,5.0,5.0,0.0
2302,Australia,West Indies,2006-09-12,2,2,Australia,7.0,9.0,7.0,3.0,0.0
2303,India,West Indies,2006-09-14,2,2,West Indies,4.0,8.0,4.0,6.0,1.0
2304,South Africa,Zimbabwe,2006-09-15,0,1,South Africa,5.0,6.0,10.0,0.0,0.0
2305,Australia,West Indies,2006-09-18,2,2,West Indies,7.0,8.0,7.0,3.0,1.0
2306,South Africa,Zimbabwe,2006-09-18,0,1,South Africa,5.0,6.0,10.0,0.0,0.0
2307,India,West Indies,2006-09-20,2,2,India,3.0,8.0,4.0,6.0,0.0
2308,South Africa,Zimbabwe,2006-09-20,0,1,South Africa,5.0,6.0,10.0,0.0,0.0
2309,Australia,India,2006-09-22,2,2,Australia,6.0,4.0,8.0,2.0,0.0
2310,Australia,West Indies,2006-09-24,2,2,Australia,7.0,7.0,6.0,4.0,0.0
2311,Bangladesh,Sri Lanka,2006-10-07,2,2,Sri Lanka,5.0,8.0,1.0,9.0,1.0
2312,West Indies,Zimbabwe,2006-10-08,2,2,West Indies,6.0,5.0,8.0,2.0,0.0
2313,Sri Lanka,Zimbabwe,2006-10-10,2,2,Sri Lanka,8.0,4.0,9.0,1.0,0.0
2314,Bangladesh,West Indies,2006-10-11,2,2,West Indies,5.0,7.0,0.0,9.0,1.0
2315,Bangladesh,Zimbabwe,2006-10-13,2,2,Bangladesh,5.0,3.0,5.0,5.0,0.0
2316,Sri Lanka,West Indies,2006-10-14,2,2,Sri Lanka,9.0,7.0,7.0,3.0,0.0
2317,India,England,2006-10-15,0,1,India,3.0,3.0,7.0,3.0,0.0
2318,New Zealand,South Africa,2006-10-16,2,2,New Zealand,8.0,6.0,5.0,5.0,0.0
2319,Pakistan,Sri Lanka,2006-10-17,2,2,Pakistan,6.0,10.0,6.0,4.0,0.0
2320,Australia,West Indies,2006-10-18,2,2,West Indies,8.0,6.0,6.0,4.0,1.0
2321,New Zealand,Sri Lanka,2006-10-20,2,2,Sri Lanka,8.0,9.0,6.0,4.0,1.0
2322,Australia,England,2006-10-21,2,2,Australia,7.0,2.0,7.0,3.0,0.0
2323,South Africa,Sri Lanka,2006-10-24,2,2,South Africa,6.0,9.0,3.0,7.0,0.0
2324,New Zealand,Pakistan,2006-10-25,2,2,New Zealand,7.0,7.0,4.0,6.0,0.0
2325,India,West Indies,2006-10-26,0,1,West Indies,4.0,6.0,4.0,6.0,1.0
2326,Pakistan,South Africa,2006-10-27,2,2,South Africa,6.0,7.0,3.0,7.0,1.0
2327,England,West Indies,2006-10-28,2,2,England,2.0,6.0,4.0,6.0,0.0
2328,India,Australia,2006-10-29,2,2,Australia,3.0,7.0,1.0,9.0,1.0
2329,Australia,New Zealand,2006-11-01,2,2,Australia,8.0,7.0,8.0,2.0,0.0
2330,South Africa,West Indies,2006-11-02,2,2,West Indies,7.0,6.0,8.0,2.0,1.0
2331,Australia,West Indies,2006-11-05,2,2,Australia,8.0,6.0,5.0,5.0,0.0
2332,Kenya,Bermuda,2006-11-11,0,1,Kenya,2.0,3.0,0.0,0.0,0.0
2333,Kenya,Bermuda,2006-11-12,0,1,Kenya,3.0,3.0,1.0,0.0,0.0
2334,Kenya,Bermuda,2006-11-14,0,1,Kenya,4.0,3.0,2.0,0.0,0.0
2335,South Africa,India,2006-11-22,0,1,South Africa,6.0,2.0,5.0,5.0,0.0
2336,Canada,Netherlands,2006-11-26,2,2,Netherlands,0.0,1.0,0.0,0.0,1.0
2337,South Africa,India,2006-11-26,0,1,South Africa,7.0,2.0,6.0,4.0,0.0
2338,Bermuda,Canada,2006-11-27,2,2,Canada,3.0,0.0,3.0,0.0,1.0
2339,Bermuda,Netherlands,2006-11-28,2,2,Netherlands,3.0,2.0,0.0,0.0,1.0
2340,South Africa,India,2006-11-29,0,1,South Africa,8.0,2.0,6.0,4.0,0.0
2341,Bangladesh,Zimbabwe,2006-11-30,0,1,Bangladesh,6.0,2.0,6.0,4.0,0.0
2342,Bermuda,Canada,2006-11-30,2,2,Canada,3.0,1.0,3.0,1.0,1.0
2343,Canada,Netherlands,2006-12-01,2,2,Netherlands,2.0,3.0,0.0,1.0,1.0
2344,Bermuda,Netherlands,2006-12-02,2,2,Bermuda,2.0,4.0,0.0,1.0,0.0
2345,Bangladesh,Zimbabwe,2006-12-03,0,1,Bangladesh,6.0,2.0,7.0,3.0,0.0
2346,South Africa,India,2006-12-03,0,1,South Africa,8.0,2.0,6.0,4.0,0.0
2347,Bangladesh,Zimbabwe,2006-12-05,0,1,Bangladesh,7.0,1.0,7.0,3.0,0.0
2348,Pakistan,West Indies,2006-12-07,0,1,Pakistan,5.0,5.0,7.0,3.0,0.0
2349,Bangladesh,Zimbabwe,2006-12-08,0,1,Bangladesh,8.0,0.0,7.0,3.0,0.0
2350,Bangladesh,Zimbabwe,2006-12-09,0,1,Bangladesh,8.0,0.0,7.0,3.0,0.0
2351,Pakistan,West Indies,2006-12-10,0,1,Pakistan,5.0,5.0,7.0,3.0,0.0
2352,Pakistan,West Indies,2006-12-13,0,1,West Indies,6.0,5.0,7.0,3.0,1.0
2353,Bangladesh,Scotland,2006-12-15,0,1,Bangladesh,8.0,1.0,1.0,0.0,0.0
2354,Pakistan,West Indies,2006-12-16,0,1,Pakistan,5.0,5.0,7.0,3.0,0.0
2355,Bangladesh,Scotland,2006-12-17,0,1,Bangladesh,8.0,1.0,2.0,0.0,0.0
2356,New Zealand,Sri Lanka,2006-12-28,0,1,Sri Lanka,6.0,8.0,5.0,5.0,1.0
2357,New Zealand,Sri Lanka,2006-12-31,0,1,New Zealand,6.0,8.0,5.0,5.0,0.0
2358,New Zealand,Sri Lanka,2007-01-02,0,1,New Zealand,6.0,7.0,6.0,4.0,0.0
2359,New Zealand,Sri Lanka,2007-01-06,0,1,Sri Lanka,6.0,6.0,7.0,3.0,1.0
2360,Australia,England,2007-01-12,0,1,Australia,8.0,3.0,7.0,3.0,0.0
2361,Australia,New Zealand,2007-01-14,0,1,Australia,8.0,5.0,9.0,1.0,0.0
2362,England,New Zealand,2007-01-16,2,2,England,3.0,4.0,3.0,7.0,0.0
2363,Kenya,Scotland,2007-01-17,0,1,Kenya,5.0,1.0,0.0,0.0,0.0
2364,Canada,Scotland,2007-01-18,2,2,Scotland,2.0,1.0,0.0,0.0,1.0
2365,Australia,England,2007-01-19,0,1,Australia,8.0,4.0,7.0,3.0,0.0
2366,Australia,New Zealand,2007-01-21,0,1,Australia,9.0,4.0,9.0,1.0,0.0
2367,India,West Indies,2007-01-21,0,1,India,2.0,4.0,4.0,6.0,0.0
2368,Kenya,Scotland,2007-01-21,0,1,Kenya,6.0,2.0,1.0,0.0,0.0
2369,England,New Zealand,2007-01-23,2,2,New Zealand,4.0,3.0,3.0,7.0,1.0
2370,Canada,Scotland,2007-01-23,2,2,Scotland,2.0,2.0,0.0,1.0,1.0
2371,Kenya,Canada,2007-01-24,0,1,Canada,7.0,2.0,3.0,0.0,1.0
2372,India,West Indies,2007-01-24,0,1,India,3.0,4.0,4.0,6.0,0.0
2373,Australia,England,2007-01-26,0,1,Australia,9.0,4.0,7.0,3.0,0.0
2374,India,West Indies,2007-01-27,0,1,West Indies,3.0,3.0,4.0,6.0,1.0
2375,Australia,New Zealand,2007-01-28,0,1,Australia,9.0,4.0,9.0,1.0,0.0
2376,Kenya,Bermuda,2007-01-29,0,1,Kenya,6.0,3.0,3.0,0.0,0.0
2377,England,New Zealand,2007-01-30,2,2,New Zealand,4.0,3.0,3.0,7.0,1.0
2378,Canada,Netherlands,2007-01-30,2,2,Netherlands,3.0,4.0,0.0,2.0,1.0
2379,Ireland,Scotland,2007-01-30,2,2,Scotland,1.0,3.0,1.0,0.0,1.0
2380,India,West Indies,2007-01-31,0,1,India,3.0,3.0,3.0,7.0,0.0
2381,Bermuda,Ireland,2007-01-31,2,2,Ireland,3.0,1.0,0.0,0.0,1.0
2382,Canada,Scotland,2007-01-31,2,2,Scotland,3.0,4.0,0.0,2.0,1.0
2383,Kenya,Netherlands,2007-01-31,0,1,Kenya,6.0,5.0,0.0,0.0,0.0
2384,Australia,England,2007-02-02,0,1,England,10.0,3.0,7.0,3.0,1.0
2385,Bermuda,Canada,2007-02-02,2,2,Canada,2.0,3.0,3.0,2.0,1.0
2386,Kenya,Ireland,2007-02-02,0,1,Kenya,7.0,2.0,0.0,0.0,0.0
2387,Netherlands,Scotland,2007-02-02,2,2,Scotland,5.0,5.0,0.0,1.0,1.0
2388,Australia,New Zealand,2007-02-04,0,1,Australia,9.0,4.0,9.0,1.0,0.0
2389,Bermuda,Netherlands,2007-02-04,2,2,Netherlands,1.0,4.0,1.0,1.0,1.0
2390,Canada,Ireland,2007-02-04,2,2,Canada,4.0,2.0,0.0,0.0,0.0
2391,Kenya,Scotland,2007-02-04,0,1,Scotland,8.0,6.0,2.0,0.0,1.0
2392,Zimbabwe,Bangladesh,2007-02-04,0,1,Bangladesh,0.0,8.0,2.0,8.0,1.0
2393,South Africa,Pakistan,2007-02-04,0,1,South Africa,8.0,5.0,7.0,3.0,0.0
2394,Bermuda,Scotland,2007-02-05,2,2,Bermuda,1.0,6.0,0.0,0.0,0.0
2395,Kenya,Canada,2007-02-05,0,1,Kenya,8.0,5.0,3.0,1.0,0.0
2396,Ireland,Netherlands,2007-02-05,2,2,Netherlands,2.0,5.0,0.0,0.0,1.0
2397,England,New Zealand,2007-02-06,2,2,England,3.0,4.0,3.0,7.0,0.0
2398,Zimbabwe,Bangladesh,2007-02-06,0,1,Zimbabwe,0.0,9.0,2.0,8.0,0.0
2399,Kenya,Scotland,2007-02-07,0,1,Kenya,8.0,6.0,2.0,1.0,0.0
2400,South Africa,Pakistan,2007-02-07,0,1,Pakistan,8.0,4.0,8.0,2.0,1.0
2401,Australia,England,2007-02-09,0,1,England,9.0,4.0,7.0,3.0,1.0
2402,Zimbabwe,Bangladesh,2007-02-09,0,1,Bangladesh,1.0,9.0,2.0,8.0,1.0
2403,Zimbabwe,Bangladesh,2007-02-10,0,1,Bangladesh,1.0,9.0,1.0,9.0,1.0
2404,Australia,England,2007-02-11,0,1,England,8.0,5.0,7.0,3.0,1.0
2405,India,Sri Lanka,2007-02-11,0,1,Sri Lanka,3.0,6.0,6.0,4.0,1.0
2406,South Africa,Pakistan,2007-02-11,0,1,South Africa,7.0,5.0,7.0,3.0,0.0
2407,India,Sri Lanka,2007-02-14,0,1,India,3.0,6.0,6.0,4.0,0.0
2408,South Africa,Pakistan,2007-02-14,0,1,South Africa,8.0,5.0,7.0,3.0,0.0
2409,New Zealand,Australia,2007-02-16,0,1,New Zealand,3.0,7.0,1.0,9.0,0.0
2410,India,Sri Lanka,2007-02-17,0,1,India,4.0,5.0,7.0,3.0,0.0
2411,New Zealand,Australia,2007-02-18,0,1,New Zealand,3.0,6.0,2.0,8.0,0.0
2412,New Zealand,Australia,2007-02-20,0,1,New Zealand,4.0,5.0,3.0,7.0,0.0
2413,Bangladesh,Bermuda,2007-02-25,2,2,Bangladesh,9.0,2.0,0.0,0.0,0.0
2414,Bermuda,Canada,2007-02-26,2,2,Canada,2.0,4.0,3.0,3.0,1.0
2415,Bangladesh,Canada,2007-02-28,2,2,Bangladesh,9.0,4.0,0.0,1.0,0.0
2416,West Indies,Pakistan,2007-03-13,0,1,West Indies,3.0,4.0,2.0,8.0,0.0
2417,Australia,Scotland,2007-03-14,2,2,Australia,4.0,6.0,1.0,0.0,0.0
2418,Canada,Kenya,2007-03-14,2,2,Kenya,4.0,8.0,1.0,4.0,1.0
2419,Bermuda,Sri Lanka,2007-03-15,2,2,Sri Lanka,2.0,4.0,0.0,0.0,1.0
2420,England,New Zealand,2007-03-16,2,2,New Zealand,5.0,5.0,4.0,6.0,1.0
2421,Netherlands,South Africa,2007-03-16,2,2,South Africa,6.0,8.0,0.0,1.0,1.0
2422,Bangladesh,India,2007-03-17,2,2,Bangladesh,9.0,5.0,1.0,9.0,0.0
2423,Ireland,Pakistan,2007-03-17,2,2,Ireland,2.0,4.0,0.0,0.0,0.0
2424,Australia,Netherlands,2007-03-18,2,2,Australia,4.0,6.0,1.0,0.0,0.0
2425,Canada,England,2007-03-18,2,2,England,4.0,5.0,0.0,1.0,1.0
2426,Bermuda,India,2007-03-19,2,2,India,2.0,5.0,0.0,0.0,1.0
2427,West Indies,Zimbabwe,2007-03-19,0,1,West Indies,3.0,1.0,8.0,2.0,0.0
2428,Kenya,New Zealand,2007-03-20,2,2,New Zealand,8.0,6.0,0.0,0.0,1.0
2429,Scotland,South Africa,2007-03-20,2,2,South Africa,6.0,8.0,0.0,0.0,1.0
2430,Bangladesh,Sri Lanka,2007-03-21,2,2,Sri Lanka,9.0,5.0,1.0,9.0,1.0
2431,Pakistan,Zimbabwe,2007-03-21,2,2,Pakistan,4.0,1.0,10.0,0.0,0.0
2432,Canada,New Zealand,2007-03-22,2,2,New Zealand,4.0,7.0,0.0,1.0,1.0
2433,Netherlands,Scotland,2007-03-22,2,2,Netherlands,5.0,5.0,0.0,2.0,0.0
2434,India,Sri Lanka,2007-03-23,2,2,Sri Lanka,6.0,5.0,8.0,2.0,1.0
2435,West Indies,Ireland,2007-03-23,0,1,West Indies,4.0,3.0,0.0,0.0,0.0
2436,Australia,South Africa,2007-03-24,2,2,Australia,4.0,9.0,5.0,5.0,0.0
2437,England,Kenya,2007-03-24,2,2,England,5.0,7.0,1.0,0.0,0.0
2438,Bangladesh,Bermuda,2007-03-25,2,2,Bangladesh,8.0,2.0,1.0,0.0,0.0
2439,West Indies,Australia,2007-03-27,0,1,Australia,5.0,4.0,5.0,5.0,1.0
2440,South Africa,Sri Lanka,2007-03-28,2,2,South Africa,8.0,6.0,3.0,7.0,0.0
2441,West Indies,New Zealand,2007-03-29,0,1,New Zealand,5.0,7.0,2.0,8.0,1.0
2442,England,Ireland,2007-03-30,2,2,England,6.0,3.0,1.0,0.0,0.0
2443,Australia,Bangladesh,2007-03-31,2,2,Australia,5.0,8.0,9.0,1.0,0.0
2444,West Indies,Sri Lanka,2007-04-01,0,1,Sri Lanka,4.0,5.0,3.0,7.0,1.0
2445,Bangladesh,New Zealand,2007-04-02,2,2,New Zealand,7.0,8.0,0.0,7.0,1.0
2446,Ireland,South Africa,2007-04-03,2,2,South Africa,3.0,8.0,0.0,0.0,1.0
2447,England,Sri Lanka,2007-04-04,2,2,Sri Lanka,7.0,6.0,3.0,7.0,1.0
2448,Bangladesh,South Africa,2007-04-07,2,2,Bangladesh,6.0,8.0,0.0,7.0,0.0
2449,Australia,England,2007-04-08,2,2,Australia,5.0,7.0,6.0,4.0,0.0
2450,Ireland,New Zealand,2007-04-09,2,2,New Zealand,3.0,8.0,0.0,0.0,1.0
2451,West Indies,South Africa,2007-04-10,0,1,South Africa,4.0,7.0,3.0,7.0,1.0
2452,Bangladesh,England,2007-04-11,2,2,England,7.0,7.0,0.0,7.0,1.0
2453,New Zealand,Sri Lanka,2007-04-12,2,2,Sri Lanka,9.0,7.0,6.0,4.0,1.0
2454,Australia,Ireland,2007-04-13,2,2,Australia,6.0,2.0,0.0,0.0,0.0
2455,New Zealand,South Africa,2007-04-14,2,2,New Zealand,9.0,7.0,6.0,4.0,0.0
2456,Bangladesh,Ireland,2007-04-15,2,2,Ireland,6.0,2.0,0.0,0.0,1.0
2457,Australia,Sri Lanka,2007-04-16,2,2,Australia,7.0,7.0,7.0,3.0,0.0
2458,England,South Africa,2007-04-17,2,2,South Africa,7.0,7.0,4.0,6.0,1.0
2459,Ireland,Sri Lanka,2007-04-18,2,2,Sri Lanka,2.0,6.0,0.0,0.0,1.0
2460,West Indies,Bangladesh,2007-04-19,0,1,West Indies,4.0,5.0,10.0,0.0,0.0
2461,Australia,New Zealand,2007-04-20,2,2,Australia,8.0,9.0,6.0,4.0,0.0
2462,West Indies,England,2007-04-21,0,1,England,5.0,6.0,6.0,4.0,1.0
2463,New Zealand,Sri Lanka,2007-04-24,2,2,Sri Lanka,8.0,7.0,5.0,5.0,1.0
2464,Australia,South Africa,2007-04-25,2,2,Australia,9.0,7.0,6.0,4.0,0.0
2465,Australia,Sri Lanka,2007-04-28,2,2,Australia,10.0,8.0,7.0,3.0,0.0
2466,Bangladesh,India,2007-05-10,0,1,India,4.0,6.0,2.0,8.0,1.0
2467,Bangladesh,India,2007-05-12,0,1,India,3.0,6.0,2.0,8.0,1.0
2468,Pakistan,Sri Lanka,2007-05-18,2,2,Pakistan,4.0,7.0,7.0,3.0,0.0
2469,Pakistan,Sri Lanka,2007-05-20,2,2,Pakistan,4.0,6.0,7.0,3.0,0.0
2470,Pakistan,Sri Lanka,2007-05-22,2,2,Sri Lanka,5.0,5.0,7.0,3.0,1.0
2471,Ireland,India,2007-06-23,0,1,India,2.0,6.0,0.0,0.0,1.0
2472,Ireland,South Africa,2007-06-24,0,1,South Africa,2.0,6.0,0.0,1.0,1.0
2473,India,South Africa,2007-06-26,2,2,South Africa,7.0,6.0,3.0,7.0,1.0
2474,India,South Africa,2007-06-29,2,2,India,6.0,6.0,2.0,8.0,0.0
2475,England,West Indies,2007-07-01,0,1,England,6.0,4.0,5.0,5.0,0.0
2476,India,South Africa,2007-07-01,2,2,India,7.0,6.0,3.0,7.0,0.0
2477,Canada,Netherlands,2007-07-03,0,1,Netherlands,3.0,5.0,0.0,3.0,1.0
2478,England,West Indies,2007-07-04,0,1,West Indies,6.0,4.0,5.0,5.0,1.0
2479,England,West Indies,2007-07-07,0,1,West Indies,6.0,4.0,5.0,5.0,1.0
2480,Netherlands,West Indies,2007-07-10,2,2,West Indies,5.0,4.0,0.0,0.0,1.0
2481,Ireland,Netherlands,2007-07-11,0,1,Ireland,2.0,5.0,0.0,1.0,0.0
2482,Scotland,West Indies,2007-07-12,2,2,West Indies,5.0,4.0,0.0,1.0,1.0
2483,Ireland,Scotland,2007-07-15,0,1,Ireland,2.0,4.0,1.0,1.0,0.0
2484,Sri Lanka,Bangladesh,2007-07-20,0,1,Sri Lanka,6.0,2.0,9.0,1.0,0.0
2485,Sri Lanka,Bangladesh,2007-07-23,0,1,Sri Lanka,6.0,2.0,9.0,1.0,0.0
2486,Sri Lanka,Bangladesh,2007-07-25,0,1,Sri Lanka,6.0,1.0,9.0,1.0,0.0
2487,Scotland,India,2007-08-16,0,1,India,3.0,7.0,0.0,0.0,1.0
2488,Netherlands,Bermuda,2007-08-18,0,1,Netherlands,4.0,1.0,2.0,1.0,0.0
2489,Netherlands,Bermuda,2007-08-20,0,1,Netherlands,5.0,1.0,3.0,1.0,0.0
2490,England,India,2007-08-21,0,1,England,5.0,7.0,3.0,7.0,0.0
2491,Zimbabwe,South Africa,2007-08-22,0,1,South Africa,1.0,5.0,0.0,10.0,1.0
2492,England,India,2007-08-24,0,1,India,5.0,7.0,3.0,7.0,1.0
2493,Zimbabwe,South Africa,2007-08-25,0,1,South Africa,1.0,5.0,0.0,10.0,1.0
2494,Zimbabwe,South Africa,2007-08-26,0,1,South Africa,1.0,6.0,0.0,10.0,1.0
2495,England,India,2007-08-27,0,1,England,4.0,7.0,2.0,8.0,0.0
2496,England,India,2007-08-30,0,1,England,5.0,7.0,3.0,7.0,0.0
2497,England,India,2007-09-02,0,1,India,6.0,6.0,4.0,6.0,1.0
2498,England,India,2007-09-05,0,1,India,5.0,6.0,4.0,6.0,1.0
2499,England,India,2007-09-08,0,1,England,5.0,6.0,4.0,6.0,0.0
2500,Sri Lanka,England,2007-10-01,0,1,Sri Lanka,6.0,5.0,8.0,2.0,0.0
2501,India,Australia,2007-10-02,0,1,Australia,6.0,10.0,1.0,9.0,1.0
2502,Sri Lanka,England,2007-10-04,0,1,England,7.0,4.0,8.0,2.0,1.0
2503,India,Australia,2007-10-05,0,1,Australia,5.0,10.0,1.0,9.0,1.0
2504,Sri Lanka,England,2007-10-07,0,1,England,6.0,5.0,8.0,2.0,1.0
2505,India,Australia,2007-10-08,0,1,India,4.0,10.0,1.0,9.0,0.0
2506,Sri Lanka,England,2007-10-10,0,1,England,5.0,6.0,7.0,3.0,1.0
2507,India,Australia,2007-10-11,0,1,Australia,4.0,9.0,2.0,8.0,1.0
2508,Sri Lanka,England,2007-10-13,0,1,Sri Lanka,5.0,6.0,7.0,3.0,0.0
2509,India,Australia,2007-10-14,0,1,Australia,4.0,9.0,1.0,9.0,1.0
2510,India,Australia,2007-10-17,0,1,India,3.0,9.0,1.0,9.0,0.0
2511,Pakistan,South Africa,2007-10-18,0,1,South Africa,4.0,6.0,3.0,7.0,1.0
2512,Kenya,Canada,2007-10-18,0,1,Kenya,6.0,3.0,5.0,1.0,0.0
2513,Pakistan,South Africa,2007-10-20,0,1,Pakistan,4.0,7.0,2.0,8.0,0.0
2514,Kenya,Canada,2007-10-20,0,1,Kenya,7.0,3.0,6.0,1.0,0.0
2515,Pakistan,South Africa,2007-10-23,0,1,Pakistan,4.0,6.0,2.0,8.0,0.0
2516,Kenya,Bermuda,2007-10-25,0,1,Kenya,7.0,1.0,4.0,0.0,0.0
2517,Pakistan,South Africa,2007-10-26,0,1,South Africa,5.0,6.0,3.0,7.0,1.0
2518,Kenya,Bermuda,2007-10-27,0,1,Kenya,7.0,1.0,5.0,0.0,0.0
2519,Kenya,Bermuda,2007-10-28,0,1,Kenya,7.0,1.0,6.0,0.0,0.0
2520,Pakistan,South Africa,2007-10-29,0,1,South Africa,5.0,6.0,3.0,7.0,1.0
2521,India,Pakistan,2007-11-05,0,1,India,4.0,5.0,5.0,5.0,0.0
2522,India,Pakistan,2007-11-08,2,2,Pakistan,5.0,5.0,6.0,4.0,1.0
2523,India,Pakistan,2007-11-11,0,1,India,4.0,5.0,6.0,4.0,0.0
2524,India,Pakistan,2007-11-15,0,1,India,4.0,4.0,7.0,3.0,0.0
2525,India,Pakistan,2007-11-18,0,1,Pakistan,5.0,3.0,8.0,2.0,1.0
2526,South Africa,New Zealand,2007-11-25,0,1,South Africa,6.0,7.0,4.0,6.0,0.0
2527,Zimbabwe,West Indies,2007-11-30,0,1,Zimbabwe,1.0,5.0,1.0,9.0,0.0
2528,South Africa,New Zealand,2007-11-30,0,1,New Zealand,7.0,6.0,5.0,5.0,1.0
2529,Zimbabwe,West Indies,2007-12-02,0,1,West Indies,2.0,5.0,1.0,9.0,1.0
2530,South Africa,New Zealand,2007-12-02,0,1,South Africa,7.0,6.0,5.0,5.0,0.0
2531,Zimbabwe,West Indies,2007-12-04,0,1,West Indies,2.0,6.0,1.0,9.0,1.0
2532,Zimbabwe,West Indies,2007-12-07,0,1,West Indies,1.0,7.0,1.0,9.0,1.0
2533,Australia,New Zealand,2007-12-14,0,1,Australia,8.0,5.0,6.0,4.0,0.0
2534,Australia,New Zealand,2007-12-20,0,1,Australia,8.0,4.0,7.0,3.0,0.0
2535,New Zealand,Bangladesh,2007-12-26,0,1,New Zealand,3.0,1.0,8.0,0.0,0.0
2536,New Zealand,Bangladesh,2007-12-28,0,1,New Zealand,3.0,1.0,9.0,0.0,0.0
2537,New Zealand,Bangladesh,2007-12-31,0,1,New Zealand,4.0,0.0,10.0,0.0,0.0
